because_CS,0.515895546,Absolute value then sorted from greatest to least,Mean,Median,,because_CS,0.515895546,Filter for words above the mean,because_CS,0.515895546,Get their original values,because_CS,0.515895546,,because_CS,0.515895546,All the positive values,Mean,Median,,because_CS,0.515895546,Filtered words >= to the Mean,,decision_NN,-0.107549152,All the negative values,Mean,Median,,office_NN,-0.179411725,Filtered words <= to the Mean,,,because_CS,Total: 176 Words
regulations_NNS,0.111843089,,,,,regulations_NNS,0.111843089,,face_VB,0.059642918,,regulations_NNS,0.111843089,,,,,,,,,,,,,,,,,,,,,,,,
steps_NNS,0.111821139,,,,,steps_NNS,0.111821139,,one_CD,0.058651109,,steps_NNS,0.111821139,,,,,,,,,,,,,,,,,,,,,,,,
about_IN,0.111538842,,,,,about_IN,0.111538842,,told_VBD,0.057965756,,about_IN,0.111538842,,,,,,,,,,,,,,,,,,,,,,,,
local_JJ,0.111368005,,,,,local_JJ,0.111368005,,cut_VBN,0.057746624,,local_JJ,0.111368005,,,,,,,,,,,,,,,,,,,,,,,,
small_JJ,0.111297248,,,,,small_JJ,0.111297248,,makes_VBZ,0.057620798,,small_JJ,-0.111297248,,,,,,,,,,,,,,,,,,,,,,,,
encourage_VB,0.110901559,,,,,encourage_VB,0.110901559,,science_NN,0.057485309,,encourage_VB,-0.110901559,,,,,,,,,,,,,,,,,,,,,,,,
human_JJ,0.110766619,,,,,human_JJ,0.110766619,,how_WQL,0.057242306,,human_JJ,-0.110766619,,,,,,,,,,,,,,,,,,,,,,,,
time_NN,0.110389863,,,,,time_NN,0.110389863,,largest_JJT,0.057174073,,time_NN,0.110389863,,,,,,,,,,,,,,,,,,,,,,,,
for_CS,0.110337017,,,,,for_CS,0.110337017,,sometimes_RB,0.056781715,,for_CS,-0.110337017,,,,,,,,,,,,,,,,,,,,,,,,
al_NP,0.110050467,,,,,al_NP,0.110050467,,reduce_VB,0.055374408,,al_NP,0.110050467,,,,,,,,,,,,,,,,,,,,,,,,
thanks_NNS,0.109462326,,,,,thanks_NNS,0.109462326,,solar_JJ,0.055286966,,thanks_NNS,0.109462326,,,,,,,,,,,,,,,,,,,,,,,,
they_PPSS,0.109429344,,,,,they_PPSS,0.109429344,,pass_VB,0.055115286,,they_PPSS,0.109429344,,,,,,,,,,,,,,,,,,,,,,,,
best_JJT,0.108275397,,,,,best_JJT,0.108275397,,country_NN,0.055036803,,best_JJT,-0.108275397,,,,,,,,,,,,,,,,,,,,,,,,
ensure_VB,0.108253498,,,,,ensure_VB,0.108253498,,secretary_NN,0.054735914,,ensure_VB,-0.108253498,,,,,,,,,,,,,,,,,,,,,,,,
says_VBZ,0.108130541,,,,,says_VBZ,0.108130541,,no_QL,0.054692114,,says_VBZ,0.108130541,,,,,,,,,,,,,,,,,,,,,,,,
decision_NN,0.107549152,,,,,decision_NN,0.107549152,,keep_VB,0.054052593,,decision_NN,-0.107549152,,,,,,,,,,,,,,,,,,,,,,,,
like_CS,0.107445486,,,,,like_CS,0.107445486,,china_NP,0.053951418,,like_CS,0.107445486,,,,,,,,,,,,,,,,,,,,,,,,
goes_VBZ,0.106118019,,,,,,,,commitment_NN,0.053445031,,,,,,,,,,,,,,,,,,,,,,,,,,,
today_NR,0.105806699,,,,,,,,term_NN,0.053273893,,,,,,,,,,,,,,,,,,,,,,,,,,,
quality_NN,0.105566801,,,,,,,,took_VBD,0.052284609,,,,,,,,,,,,,,,,,,,,,,,,,,,
putting_VBG,0.105369912,,,,,,,,troops_NNS,0.051552986,,,,,,,,,,,,,,,,,,,,,,,,,,,
away_RB,0.105329402,,,,,,,,save_VB,0.050757745,,,,,,,,,,,,,,,,,,,,,,,,,,,
eight_CD,0.10497526,,,,,,,,behind_IN,0.050650793,,,,,,,,,,,,,,,,,,,,,,,,,,,
jobs_NNS,0.104925281,,,,,,,,’_RN,0.050462133,,,,,,,,,,,,,,,,,,,,,,,,,,,
social_JJ,0.104281905,,,,,,,,50_CD,0.050189233,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_NN,0.104206424,,,,,,,,people_NNS,0.050142588,,,,,,,,,,,,,,,,,,,,,,,,,,,
might_MD,0.103936151,,,,,,,,responsibility_NN,0.049099947,,,,,,,,,,,,,,,,,,,,,,,,,,,
shouldn't_MD,0.103452277,,,,,,,,strengthen_VB,0.049083678,,,,,,,,,,,,,,,,,,,,,,,,,,,
women_NNS,0.102671293,,,,,,,,wages_NNS,0.049043347,,,,,,,,,,,,,,,,,,,,,,,,,,,
promise_NN,0.101831907,,,,,,,,common_JJ,0.048528301,,,,,,,,,,,,,,,,,,,,,,,,,,,
company_NN,0.101750453,,,,,,,,s_NIL,0.048380347,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_JJ,0.101109896,,,,,,,,credit_NN,0.047977247,,,,,,,,,,,,,,,,,,,,,,,,,,,
problem_NN,0.100697546,,,,,,,,decisions_NNS,0.047666192,,,,,,,,,,,,,,,,,,,,,,,,,,,
less_AP,0.100663563,,,,,,,,tough_JJ,0.046935212,,,,,,,,,,,,,,,,,,,,,,,,,,,
profits_NNS,0.100619464,,,,,,,,whole_JJ,0.046855775,,,,,,,,,,,,,,,,,,,,,,,,,,,
world's_NN$,0.100556103,,,,,,,,me_PPO,0.046833508,,,,,,,,,,,,,,,,,,,,,,,,,,,
help_VB,0.100017806,,,,,,,,democracy_NN,0.046700561,,,,,,,,,,,,,,,,,,,,,,,,,,,
gets_VBZ,0.099919175,,,,,,,,learn_VB,0.046452549,,,,,,,,,,,,,,,,,,,,,,,,,,,
private_JJ,0.099143325,,,,,,,,gone_VBN,0.045761583,,,,,,,,,,,,,,,,,,,,,,,,,,,
after_CS,0.099063944,,,,,,,,for_IN,0.045442832,,,,,,,,,,,,,,,,,,,,,,,,,,,
tried_VBD,0.098736927,,,,,,,,000_CD,0.045380536,,,,,,,,,,,,,,,,,,,,,,,,,,,
change_VB,0.098565185,,,,,,,,problems_NNS,0.045191527,,,,,,,,,,,,,,,,,,,,,,,,,,,
cars_NNS,0.098408176,,,,,,,,vision_NN,0.044778869,,,,,,,,,,,,,,,,,,,,,,,,,,,
once_RB,0.098387695,,,,,,,,ourselves_PPLS,0.04460791,,,,,,,,,,,,,,,,,,,,,,,,,,,
homes_NNS,0.098238823,,,,,,,,ago_RB,0.044273946,,,,,,,,,,,,,,,,,,,,,,,,,,,
get_VB,0.097179393,,,,,,,,mess_NN,0.04419686,,,,,,,,,,,,,,,,,,,,,,,,,,,
eliminate_VB,0.096708443,,,,,,,,so_RB,0.044071421,,,,,,,,,,,,,,,,,,,,,,,,,,,
responsible_JJ,0.096130444,,,,,,,,called_VBN,0.044063883,,,,,,,,,,,,,,,,,,,,,,,,,,,
iowa_NP,0.095615245,,,,,,,,created_VBN,0.044034555,,,,,,,,,,,,,,,,,,,,,,,,,,,
reform_NN,0.095571425,,,,,,,,week_NN,0.043671345,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_NR,0.095534435,,,,,,,,–_VBZ,0.043559991,,,,,,,,,,,,,,,,,,,,,,,,,,,
bring_VB,0.09528401,,,,,,,,facing_VBG,0.04314419,,,,,,,,,,,,,,,,,,,,,,,,,,,
budget_NN,0.095260231,,,,,,,,two_CD,0.043120356,,,,,,,,,,,,,,,,,,,,,,,,,,,
dreams_NNS,0.094811823,,,,,,,,then_RB,0.04285729,,,,,,,,,,,,,,,,,,,,,,,,,,,
liberty_NN,0.094799896,,,,,,,,possible_JJ,0.042713271,,,,,,,,,,,,,,,,,,,,,,,,,,,
went_VBD,0.094307292,,,,,,,,generations_NNS,0.041392172,,,,,,,,,,,,,,,,,,,,,,,,,,,
sure_RB,0.094037256,,,,,,,,more_RBR,0.040772172,,,,,,,,,,,,,,,,,,,,,,,,,,,
cities_NNS,0.093897366,,,,,,,,city_NN,0.040767844,,,,,,,,,,,,,,,,,,,,,,,,,,,
does_DOZ,0.093495627,,,,,,,,come_VBN,0.040663602,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_CD,0.093221618,,,,,,,,saying_VBG,0.040645223,,,,,,,,,,,,,,,,,,,,,,,,,,,
even_QL,0.093147094,,,,,,,,long_JJ,0.040552432,,,,,,,,,,,,,,,,,,,,,,,,,,,
wall_NN,0.092803003,,,,,,,,couple_NN,0.040211363,,,,,,,,,,,,,,,,,,,,,,,,,,,
learned_VBD,0.092317009,,,,,,,,homeowners_NNS,0.040005946,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_NN,0.092189857,,,,,,,,student_NN,0.040000466,,,,,,,,,,,,,,,,,,,,,,,,,,,
story_NN,0.091908814,,,,,,,,issue_NN,0.039806099,,,,,,,,,,,,,,,,,,,,,,,,,,,
leave_VB,0.091730241,,,,,,,,could_MD,0.039676408,,,,,,,,,,,,,,,,,,,,,,,,,,,
by_IN,0.091577547,,,,,,,,trillion_CD,0.038119333,,,,,,,,,,,,,,,,,,,,,,,,,,,
he's_PPS,0.091299368,,,,,,,,prevent_VB,0.037648269,,,,,,,,,,,,,,,,,,,,,,,,,,,
policies_NNS,0.090833077,,,,,,,,ohio_NP,0.036884612,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_BEZ,0.090574866,,,,,,,,creating_VBG,0.035744964,,,,,,,,,,,,,,,,,,,,,,,,,,,
overseas_RB,0.090527175,,,,,,,,through_IN,0.035675826,,,,,,,,,,,,,,,,,,,,,,,,,,,
rules_NNS,0.089848959,,,,,,,,happen_VB,0.034905603,,,,,,,,,,,,,,,,,,,,,,,,,,,
lost_VBD,0.089715595,,,,,,,,well_RB,0.034742467,,,,,,,,,,,,,,,,,,,,,,,,,,,
act_NN,0.089698795,,,,,,,,so_QL,0.03429078,,,,,,,,,,,,,,,,,,,,,,,,,,,
already_RB,0.089334332,,,,,,,,peace_NN,0.034069221,,,,,,,,,,,,,,,,,,,,,,,,,,,
should_MD,0.089238865,,,,,,,,it_PPS,0.033477357,,,,,,,,,,,,,,,,,,,,,,,,,,,
helped_VBD,0.089115826,,,,,,,,good_JJ,0.033178115,,,,,,,,,,,,,,,,,,,,,,,,,,,
side_NN,0.088941282,,,,,,,,proud_JJ,0.032763795,,,,,,,,,,,,,,,,,,,,,,,,,,,
deserve_VB,0.088759406,,,,,,,,yet_RB,0.031056952,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_ABN,0.088229707,,,,,,,,sources_NNS,0.030846852,,,,,,,,,,,,,,,,,,,,,,,,,,,
less_QL,0.088222832,,,,,,,,florida_NP,0.030465906,,,,,,,,,,,,,,,,,,,,,,,,,,,
forces_NNS,0.088149525,,,,,,,,losing_VBG,0.03021376,,,,,,,,,,,,,,,,,,,,,,,,,,,
days_NNS,0.088086053,,,,,,,,opponent_NN,0.030177373,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeed_VB,0.087757467,,,,,,,,families_NNS,0.030139428,,,,,,,,,,,,,,,,,,,,,,,,,,,
an_AT,0.087745273,,,,,,,,ought_MD,0.03009652,,,,,,,,,,,,,,,,,,,,,,,,,,,
off_RP,0.087469184,,,,,,,,came_VBD,0.029586115,,,,,,,,,,,,,,,,,,,,,,,,,,,
else_RB,0.087201799,,,,,,,,nearly_RB,0.029338935,,,,,,,,,,,,,,,,,,,,,,,,,,,
past_AP,0.087157903,,,,,,,,while_CS,0.029329723,,,,,,,,,,,,,,,,,,,,,,,,,,,
whether_CS,0.08682362,,,,,,,,needs_VBZ,0.02909261,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,0.086749999,,,,,,,,environment_NN,0.028510422,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahead_RB,0.085939584,,,,,,,,basic_JJ,0.027565503,,,,,,,,,,,,,,,,,,,,,,,,,,,
governor_NN,0.085701842,,,,,,,,service_NN,0.027548249,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector_NN,0.08568645,,,,,,,,kind_NN,0.027482287,,,,,,,,,,,,,,,,,,,,,,,,,,,
let_VB,0.085556388,,,,,,,,difficult_JJ,0.027415469,,,,,,,,,,,,,,,,,,,,,,,,,,,
cut_VB,0.084884411,,,,,,,,progress_NN,0.02728045,,,,,,,,,,,,,,,,,,,,,,,,,,,
money_NN,0.084571796,,,,,,,,knew_VBD,0.027160225,,,,,,,,,,,,,,,,,,,,,,,,,,,
one_PN,0.084367515,,,,,,,,terror_NN,0.026637671,,,,,,,,,,,,,,,,,,,,,,,,,,,
forget_VB,0.084275154,,,,,,,,housing_NN,0.026392224,,,,,,,,,,,,,,,,,,,,,,,,,,,
need_NN,0.083885319,,,,,,,,friend_NN,0.02611812,,,,,,,,,,,,,,,,,,,,,,,,,,,
pay_NN,0.083671296,,,,,,,,in_RP,0.026102726,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_NN,0.083375507,,,,,,,,coverage_NN,0.026060663,,,,,,,,,,,,,,,,,,,,,,,,,,,
use_VB,0.083230966,,,,,,,,each_DT,0.025697275,,,,,,,,,,,,,,,,,,,,,,,,,,,
bill_NN,0.083197855,,,,,,,,sense_NN,0.025044678,,,,,,,,,,,,,,,,,,,,,,,,,,,
remember_VB,0.083152076,,,,,,,,process_NN,0.024494548,,,,,,,,,,,,,,,,,,,,,,,,,,,
simply_RB,0.083024573,,,,,,,,takes_VBZ,0.024168835,,,,,,,,,,,,,,,,,,,,,,,,,,,
god_NP,0.082924124,,,,,,,,had_HVD,0.023694788,,,,,,,,,,,,,,,,,,,,,,,,,,,
iran_NP,0.082854528,,,,,,,,nation_NN,0.023453044,,,,,,,,,,,,,,,,,,,,,,,,,,,
those_DTS,0.082834621,,,,,,,,future_NN,0.023006952,,,,,,,,,,,,,,,,,,,,,,,,,,,
leader_NN,0.082796324,,,,,,,,race_NN,0.022351294,,,,,,,,,,,,,,,,,,,,,,,,,,,
hire_VB,0.082643566,,,,,,,,times_NNS,0.021863699,,,,,,,,,,,,,,,,,,,,,,,,,,,
poor_JJ,0.082638801,,,,,,,,point_NN,0.021384389,,,,,,,,,,,,,,,,,,,,,,,,,,,
few_AP,0.082000902,,,,,,,,single_AP,0.021360907,,,,,,,,,,,,,,,,,,,,,,,,,,,
’_BEM,0.081925745,,,,,,,,faith_NN,0.021338692,,,,,,,,,,,,,,,,,,,,,,,,,,,
known_VBN,0.081919383,,,,,,,,wanted_VBD,0.021015511,,,,,,,,,,,,,,,,,,,,,,,,,,,
ask_VB,0.081910502,,,,,,,,four_CD,0.02041363,,,,,,,,,,,,,,,,,,,,,,,,,,,
offer_VB,0.081892276,,,,,,,,laughter_NN,0.019657264,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_NN,0.081778132,,,,,,,,care_NN,0.019493291,,,,,,,,,,,,,,,,,,,,,,,,,,,
around_RB,0.081682244,,,,,,,,let's_VB,0.019476016,,,,,,,,,,,,,,,,,,,,,,,,,,,
i'm_PPSS,0.081570291,,,,,,,,laws_NNS,0.019395121,,,,,,,,,,,,,,,,,,,,,,,,,,,
plans_NNS,0.081312336,,,,,,,,purpose_NN,0.019391179,,,,,,,,,,,,,,,,,,,,,,,,,,,
believe_VB,0.081303958,,,,,,,,path_NN,0.018561787,,,,,,,,,,,,,,,,,,,,,,,,,,,
first_RB,0.081237686,,,,,,,,tax_NN,0.017727134,,,,,,,,,,,,,,,,,,,,,,,,,,,
retirement_NN,0.081236176,,,,,,,,between_IN,0.017616577,,,,,,,,,,,,,,,,,,,,,,,,,,,
run_VB,0.081093528,,,,,,,,new_JJ,0.017402578,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind_NN,0.081089868,,,,,,,,support_VB,0.017120625,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_NN,0.080837944,,,,,,,,expect_VB,0.016964108,,,,,,,,,,,,,,,,,,,,,,,,,,,
every_AT,0.080707352,,,,,,,,bush_NP,0.016908466,,,,,,,,,,,,,,,,,,,,,,,,,,,
alone_RB,0.080571389,,,,,,,,all_QL,0.016304926,,,,,,,,,,,,,,,,,,,,,,,,,,,
higher_JJR,0.080522801,,,,,,,,solve_VB,0.01608452,,,,,,,,,,,,,,,,,,,,,,,,,,,
find_VB,0.080429096,,,,,,,,a_AT,0.016004487,,,,,,,,,,,,,,,,,,,,,,,,,,,
lower_JJR,0.080328319,,,,,,,,failed_VBN,0.014903206,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_NN,0.080074948,,,,,,,,growing_VBG,0.014441174,,,,,,,,,,,,,,,,,,,,,,,,,,,
going_VBG,0.07960954,,,,,,,,win_VB,0.014426956,,,,,,,,,,,,,,,,,,,,,,,,,,,
i_PPSS,0.079539891,,,,,,,,news_NN,0.014162757,,,,,,,,,,,,,,,,,,,,,,,,,,,
third_OD,0.078995302,,,,,,,,as_QL,0.014056428,,,,,,,,,,,,,,,,,,,,,,,,,,,
little_AP,0.078860635,,,,,,,,at_IN,0.013690605,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_VB,0.07868592,,,,,,,,hope_VB,0.013122341,,,,,,,,,,,,,,,,,,,,,,,,,,,
republican_JJ,0.078657314,,,,,,,,agenda_NN,0.01281945,,,,,,,,,,,,,,,,,,,,,,,,,,,
right_RB,0.078528563,,,,,,,,throughout_IN,0.012167838,,,,,,,,,,,,,,,,,,,,,,,,,,,
there_RB,0.078467976,,,,,,,,men_NNS,0.011985425,,,,,,,,,,,,,,,,,,,,,,,,,,,
first_OD,0.078337063,,,,,,,,were_BED,0.011908066,,,,,,,,,,,,,,,,,,,,,,,,,,,
most_AP,0.078246193,,,,,,,,military_JJ,0.011766665,,,,,,,,,,,,,,,,,,,,,,,,,,,
aren't_BER,0.078181473,,,,,,,,_RN,0.010405754,,,,,,,,,,,,,,,,,,,,,,,,,,,
hand_NN,0.078008096,,,,,,,,into_IN,0.009747418,,,,,,,,,,,,,,,,,,,,,,,,,,,
math_NN,0.077709684,,,,,,,,leaders_NNS,0.009266645,,,,,,,,,,,,,,,,,,,,,,,,,,,
threats_NNS,0.077526804,,,,,,,,help_NN,0.00909433,,,,,,,,,,,,,,,,,,,,,,,,,,,
least_AP,0.07741648,,,,,,,,open_VB,0.008874643,,,,,,,,,,,,,,,,,,,,,,,,,,,
require_VB,0.076656587,,,,,,,,since_CS,0.008554607,,,,,,,,,,,,,,,,,,,,,,,,,,,
didn't_DOD,0.076618695,,,,,,,,been_BEN,0.008364115,,,,,,,,,,,,,,,,,,,,,,,,,,,
clear_JJ,0.076562722,,,,,,,,terrorist_JJ,0.007796365,,,,,,,,,,,,,,,,,,,,,,,,,,,
bill_NP,0.076239511,,,,,,,,expand_VB,0.007567681,,,,,,,,,,,,,,,,,,,,,,,,,,,
haven't_HV,0.076153204,,,,,,,,iraq_NP,0.007354875,,,,,,,,,,,,,,,,,,,,,,,,,,,
biggest_JJT,0.076138588,,,,,,,,across_IN,0.006785856,,,,,,,,,,,,,,,,,,,,,,,,,,,
war_NN,0.075938532,,,,,,,,differences_NNS,0.006403645,,,,,,,,,,,,,,,,,,,,,,,,,,,
way_NN,0.075879983,,,,,,,,things_NNS,0.006368301,,,,,,,,,,,,,,,,,,,,,,,,,,,
beyond_IN,0.075875487,,,,,,,,enough_QLP,0.00619454,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington_NP,0.075874152,,,,,,,,ideas_NNS,0.00591526,,,,,,,,,,,,,,,,,,,,,,,,,,,
isn't_BEZ,0.075627109,,,,,,,,vote_NN,0.005481581,,,,,,,,,,,,,,,,,,,,,,,,,,,
example_NN,0.075453274,,,,,,,,everything_PN,0.005383154,,,,,,,,,,,,,,,,,,,,,,,,,,,
word_NN,0.07536944,,,,,,,,send_VB,0.005295939,,,,,,,,,,,,,,,,,,,,,,,,,,,
house_NN,0.075176608,,,,,,,,against_IN,0.003959396,,,,,,,,,,,,,,,,,,,,,,,,,,,
legislation_NN,0.075147096,,,,,,,,citizens_NNS,0.003601338,,,,,,,,,,,,,,,,,,,,,,,,,,,
three_CD,0.075108248,,,,,,,,before_CS,0.003588842,,,,,,,,,,,,,,,,,,,,,,,,,,,
paying_VBG,0.074956053,,,,,,,,set_VB,0.002293044,,,,,,,,,,,,,,,,,,,,,,,,,,,
ve_HV,0.074649175,,,,,,,,paid_VBN,0.002252882,,,,,,,,,,,,,,,,,,,,,,,,,,,
seen_VBN,0.074636168,,,,,,,,anything_PN,0.002196813,,,,,,,,,,,,,,,,,,,,,,,,,,,
bills_NNS,0.074528864,,,,,,,,choose_VB,0.002040833,,,,,,,,,,,,,,,,,,,,,,,,,,,
continue_VB,0.074198178,,,,,,,,entire_JJ,0.001669885,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_RB,0.073960063,,,,,,,,no_AT,0.001348933,,,,,,,,,,,,,,,,,,,,,,,,,,,
program_NN,0.073943791,,,,,,,,like_VB,0.0010079,,,,,,,,,,,,,,,,,,,,,,,,,,,
plan_NN,0.073369407,,,,,,,,loans_NNS,0.000925317,,,,,,,,,,,,,,,,,,,,,,,,,,,
code_NN,0.072929971,,,,,,,,day_NN,0.000478424,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_JJ,0.072853971,,,,,,,,true_JJ,0.000314695,,,,,,,,,,,,,,,,,,,,,,,,,,,
really_RB,0.072317911,,,,,,,,businesses_NNS,0.000127533,,,,,,,,,,,,,,,,,,,,,,,,,,,
called_VBD,0.07231043,,,,,,,,hope_NN,-0.000239023,,,,,,,,,,,,,,,,,,,,,,,,,,,
wasn't_BEDZ,0.072112649,,,,,,,,ever_RB,-0.000256392,,,,,,,,,,,,,,,,,,,,,,,,,,,
region_NN,0.072105182,,,,,,,,allow_VB,-0.000329731,,,,,,,,,,,,,,,,,,,,,,,,,,,
fight_NN,0.071955995,,,,,,,,call_VB,-0.000518735,,,,,,,,,,,,,,,,,,,,,,,,,,,
us_PPO,0.071766749,,,,,,,,yesterday_NR,-0.000546941,,,,,,,,,,,,,,,,,,,,,,,,,,,
from_IN,0.071309054,,,,,,,,on_IN,-0.001212556,,,,,,,,,,,,,,,,,,,,,,,,,,,
weeks_NNS,0.071188019,,,,,,,,before_RB,-0.001497653,,,,,,,,,,,,,,,,,,,,,,,,,,,
another_DT,0.070849387,,,,,,,,foreign_JJ,-0.001660744,,,,,,,,,,,,,,,,,,,,,,,,,,,
appreciate_VB,0.070575549,,,,,,,,little_JJ,-0.001771749,,,,,,,,,,,,,,,,,,,,,,,,,,,
tonight_NR,0.070550733,,,,,,,,innovation_NN,-0.002582243,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_NN,0.07047019,,,,,,,,was_BEDZ,-0.003112286,,,,,,,,,,,,,,,,,,,,,,,,,,,
insurance_NN,0.070433177,,,,,,,,mr_NN,-0.003244761,,,,,,,,,,,,,,,,,,,,,,,,,,,
earth_NN,0.070393987,,,,,,,,november_NP,-0.003331355,,,,,,,,,,,,,,,,,,,,,,,,,,,
programs_NNS,0.070202804,,,,,,,,done_VBN,-0.003397084,,,,,,,,,,,,,,,,,,,,,,,,,,,
different_JJ,0.070040651,,,,,,,,schools_NNS,-0.003412436,,,,,,,,,,,,,,,,,,,,,,,,,,,
politicians_NNS,0.06989686,,,,,,,,without_IN,-0.003693307,,,,,,,,,,,,,,,,,,,,,,,,,,,
also_RB,0.069838974,,,,,,,,lives_NNS,-0.003708579,,,,,,,,,,,,,,,,,,,,,,,,,,,
ones_NNS,0.069833882,,,,,,,,middle-class_NN,-0.003790285,,,,,,,,,,,,,,,,,,,,,,,,,,,
respect_NN,0.069562907,,,,,,,,taken_VBN,-0.00388441,,,,,,,,,,,,,,,,,,,,,,,,,,,
built_VBN,0.069157265,,,,,,,,billion_CD,-0.004343445,,,,,,,,,,,,,,,,,,,,,,,,,,,
nations_NNS,0.069141906,,,,,,,,support_NN,-0.00479179,,,,,,,,,,,,,,,,,,,,,,,,,,,
though_CS,0.069044872,,,,,,,,effort_NN,-0.004824534,,,,,,,,,,,,,,,,,,,,,,,,,,,
year_NN,0.068992978,,,,,,,,oil_NN,-0.005609612,,,,,,,,,,,,,,,,,,,,,,,,,,,
did_DOD,0.068940916,,,,,,,,services_NNS,-0.006348001,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_RB,0.068609059,,,,,,,,there_EX,-0.006420022,,,,,,,,,,,,,,,,,,,,,,,,,,,
child_NN,0.068547622,,,,,,,,own_JJ,-0.007110693,,,,,,,,,,,,,,,,,,,,,,,,,,,
george_NP,0.068476352,,,,,,,,society_NN,-0.007878671,,,,,,,,,,,,,,,,,,,,,,,,,,,
countries_NNS,0.068350696,,,,,,,,students_NNS,-0.008085216,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting_VBG,0.068234534,,,,,,,,including_IN,-0.009292261,,,,,,,,,,,,,,,,,,,,,,,,,,,
instead_RB,0.068053472,,,,,,,,cannot_MD,-0.009478668,,,,,,,,,,,,,,,,,,,,,,,,,,,
began_VBD,0.067994893,,,,,,,,better_RBR,-0.010171809,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomorrow_NR,0.067852816,,,,,,,,senate_NN,-0.010740821,,,,,,,,,,,,,,,,,,,,,,,,,,,
important_JJ,0.067649987,,,,,,,,training_NN,-0.010883541,,,,,,,,,,,,,,,,,,,,,,,,,,,
fair_JJ,0.067257862,,,,,,,,knows_VBZ,-0.01123034,,,,,,,,,,,,,,,,,,,,,,,,,,,
’_NIL,0.066661795,,,,,,,,terrorists_NNS,-0.011641234,,,,,,,,,,,,,,,,,,,,,,,,,,,
success_NN,0.066501404,,,,,,,,lose_VB,-0.011738163,,,,,,,,,,,,,,,,,,,,,,,,,,,
democrats_NPS,0.066330837,,,,,,,,financial_JJ,-0.012366892,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_NN,0.06628918,,,,,,,,on_RP,-0.012621108,,,,,,,,,,,,,,,,,,,,,,,,,,,
show_VB,0.066255091,,,,,,,,savings_NNS,-0.013262442,,,,,,,,,,,,,,,,,,,,,,,,,,,
themselves_PPLS,0.066079225,,,,,,,,thank_VB,-0.013290876,,,,,,,,,,,,,,,,,,,,,,,,,,,
republican_NP,0.065888653,,,,,,,,home_NN,-0.013721302,,,,,,,,,,,,,,,,,,,,,,,,,,,
affordable_JJ,0.065829712,,,,,,,,crisis_NN,-0.013773536,,,,,,,,,,,,,,,,,,,,,,,,,,,
always_RB,0.065361049,,,,,,,,rate_NN,-0.014141515,,,,,,,,,,,,,,,,,,,,,,,,,,,
billions_NNS,0.065175482,,,,,,,,income_NN,-0.014160405,,,,,,,,,,,,,,,,,,,,,,,,,,,
night_NN,0.065076209,,,,,,,,standards_NNS,-0.014853636,,,,,,,,,,,,,,,,,,,,,,,,,,,
big_JJ,0.065004726,,,,,,,,job_NN,-0.015030145,,,,,,,,,,,,,,,,,,,,,,,,,,,
allies_NNS,0.064905391,,,,,,,,places_NNS,-0.015481197,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_CD,0.064698972,,,,,,,,increase_VB,-0.015627619,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_CD,0.064407463,,,,,,,,areas_NNS,-0.016418917,,,,,,,,,,,,,,,,,,,,,,,,,,,
mission_NN,0.06433456,,,,,,,,place_NN,-0.017213595,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean_VB,0.06430587,,,,,,,,improve_VB,-0.01797231,,,,,,,,,,,,,,,,,,,,,,,,,,,
stronger_JJR,0.064270249,,,,,,,,especially_RB,-0.018178194,,,,,,,,,,,,,,,,,,,,,,,,,,,
school_NN,0.064252269,,,,,,,,poverty_NN,-0.018182017,,,,,,,,,,,,,,,,,,,,,,,,,,,
order_NN,0.064193107,,,,,,,,feel_VB,-0.018422088,,,,,,,,,,,,,,,,,,,,,,,,,,,
having_HVG,0.064036315,,,,,,,,strategy_NN,-0.018590787,,,,,,,,,,,,,,,,,,,,,,,,,,,
